system:index,PKey,nl_intensity,geometry
2216,2409.0,"{avg_rad=11.041663272441241, cf_cvg=5.755573615102546}","{""geodesic"":true,""type"":""Point"",""coordinates"":[80.12972335000138,27.394125668553066]}"
1982,2209.0,"{avg_rad=8.547431429919936, cf_cvg=4.377518541292807}","{""geodesic"":true,""type"":""Point"",""coordinates"":[80.4665915999961,28.08133732746262]}"
2213,2409.0,"{avg_rad=5.447210890620989, cf_cvg=5.029206529155219}","{""geodesic"":true,""type"":""Point"",""coordinates"":[79.94107709999766,27.650144624093453]}"
1869,2109.0,"{avg_rad=4.862657604722447, cf_cvg=6.670657855041855}","{""geodesic"":true,""type"":""Point"",""coordinates"":[79.78836355000901,27.816332483309573]}"
1867,2109.0,"{avg_rad=2.567620135805463, cf_cvg=7.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[79.82878775000445,27.92862255682052]}"
1870,2109.0,"{avg_rad=3.9268834656959957, cf_cvg=7.487784286266509}","{""geodesic"":true,""type"":""Point"",""coordinates"":[79.64912464999605,27.726501840873325]}"
1539,1909.0,"{avg_rad=2.402283089070051, cf_cvg=5.918721820589453}","{""geodesic"":true,""type"":""Point"",""coordinates"":[79.4604784499902,28.55295190137559]}"
1694,2009.0,"{avg_rad=8.452905007017861, cf_cvg=5.143292646197578}","{""geodesic"":true,""type"":""Point"",""coordinates"":[79.80632980001572,28.62930697814854]}"
383,1205.0,"{avg_rad=6.14037893941278, cf_cvg=3.2574072817304685}","{""geodesic"":true,""type"":""Point"",""coordinates"":[79.95904339999657,28.9212601711482]}"
382,1205.0,"{avg_rad=4.129663271773028, cf_cvg=4.900733648109488}","{""geodesic"":true,""type"":""Point"",""coordinates"":[79.70751515000073,28.925753795298114]}"
203,1105.0,"{avg_rad=2.9803825521358718, cf_cvg=6.473306559858173}","{""geodesic"":true,""type"":""Point"",""coordinates"":[79.46946159999582,29.1458394849325]}"
204,1105.0,"{avg_rad=3.2283853914131657, cf_cvg=6.614442391253199}","{""geodesic"":true,""type"":""Point"",""coordinates"":[79.51886895000156,29.141347052516235]}"
205,1105.0,"{avg_rad=6.672671229124616, cf_cvg=6.70893910244715}","{""geodesic"":true,""type"":""Point"",""coordinates"":[79.51886894998557,29.087446848601836]}"
378,1205.0,"{avg_rad=5.901346630372375, cf_cvg=6.031287571528993}","{""geodesic"":true,""type"":""Point"",""coordinates"":[79.68056570000567,29.038041116389863]}"
199,1105.0,"{avg_rad=3.045967244999621, cf_cvg=6.547154948072342}","{""geodesic"":true,""type"":""Point"",""coordinates"":[79.5323436999991,29.37490942022306]}"
4239,905.0,"{avg_rad=5.991968457486496, cf_cvg=6.036765498201223}","{""geodesic"":true,""type"":""Point"",""coordinates"":[79.42454584999724,29.64440476394371]}"
4240,905.0,"{avg_rad=6.075422033013678, cf_cvg=6.841000145460128}","{""geodesic"":true,""type"":""Point"",""coordinates"":[79.64912464998947,29.603980280399117]}"
374,1205.0,"{avg_rad=4.037818835821839, cf_cvg=4.596799146122143}","{""geodesic"":true,""type"":""Point"",""coordinates"":[80.1072654500045,29.069482228947813]}"
1695,2009.0,"{avg_rad=6.441289048368098, cf_cvg=5.445111880502968}","{""geodesic"":true,""type"":""Point"",""coordinates"":[80.14319804999619,28.517018790753657]}"
1981,2209.0,"{avg_rad=7.034966969312078, cf_cvg=4.022255166067096}","{""geodesic"":true,""type"":""Point"",""coordinates"":[80.56989784999027,28.427186873011593]}"
1783,205.0,"{avg_rad=8.005898165441405, cf_cvg=3.0175711769971962}","{""geodesic"":true,""type"":""Point"",""coordinates"":[79.55929314999798,30.56517885332032]}"
1967,219.0,"{avg_rad=4.387165619413051, cf_cvg=9.191298335145875}","{""geodesic"":true,""type"":""Point"",""coordinates"":[89.52160964999416,26.491317396645634]}"
2831,319.0,"{avg_rad=5.003891907336404, cf_cvg=11.006525451678938}","{""geodesic"":true,""type"":""Point"",""coordinates"":[89.44974440000254,26.325129697636797]}"
2830,319.0,"{avg_rad=3.9681387281733143, cf_cvg=10.971683464485269}","{""geodesic"":true,""type"":""Point"",""coordinates"":[88.91973840000551,26.423944206531267]}"
1958,219.0,"{avg_rad=6.92630672631179, cf_cvg=10.687609637747912}","{""geodesic"":true,""type"":""Point"",""coordinates"":[89.37787920000044,26.859627350873758]}"
338,119.0,"{avg_rad=4.788494194829828, cf_cvg=8.918767994439554}","{""geodesic"":true,""type"":""Point"",""coordinates"":[88.25947665002313,27.0437813959343]}"
339,119.0,"{avg_rad=3.760124379697972, cf_cvg=8.69301630657455}","{""geodesic"":true,""type"":""Point"",""coordinates"":[88.33134190000709,26.787761985178072]}"
1965,219.0,"{avg_rad=5.991819590264501, cf_cvg=10.400947718732224}","{""geodesic"":true,""type"":""Point"",""coordinates"":[88.70863430000198,26.536232515895286]}"
3171,419.0,"{avg_rad=4.111833796943308, cf_cvg=6.316357316154922}","{""geodesic"":true,""type"":""Point"",""coordinates"":[88.1786282999969,26.262247946550488]}"
3173,419.0,"{avg_rad=2.5063555709696486, cf_cvg=6.009483796078379}","{""geodesic"":true,""type"":""Point"",""coordinates"":[87.83726849999614,25.889447328652082]}"
3149,410.0,"{avg_rad=4.744327142477483, cf_cvg=4.7884646103542625}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.50614029998921,26.5856409554958]}"
877,1410.0,"{avg_rad=9.177438055971143, cf_cvg=4.294034459824081}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.29952780000012,26.203857619548014]}"
1310,1710.0,"{avg_rad=4.310820475487325, cf_cvg=5.051067300014437}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.17376364999842,25.69181791603015]}"
3464,510.0,"{avg_rad=6.1572757877453785, cf_cvg=7.733152250980401}","{""geodesic"":true,""type"":""Point"",""coordinates"":[86.06758735000868,26.347586650021395]}"
3661,610.0,"{avg_rad=6.259963394692535, cf_cvg=6.183251215635481}","{""geodesic"":true,""type"":""Point"",""coordinates"":[86.59310180000551,26.11851812183794]}"
3915,710.0,"{avg_rad=5.020391200944223, cf_cvg=6.0704022368265225}","{""geodesic"":true,""type"":""Point"",""coordinates"":[87.45548449999885,26.1364833082899]}"
3914,710.0,"{avg_rad=3.7155670647524466, cf_cvg=5.071766089832194}","{""geodesic"":true,""type"":""Point"",""coordinates"":[87.25336354999449,26.307163696873676]}"
2000,2210.0,"{avg_rad=4.074845863469227, cf_cvg=10.884464699968815}","{""geodesic"":true,""type"":""Point"",""coordinates"":[87.15904044998997,25.215710439637142]}"
1328,1720.0,"{avg_rad=10.562077524434786, cf_cvg=8.013736092461729}","{""geodesic"":true,""type"":""Point"",""coordinates"":[87.24438040000882,24.2679871325401]}"
3679,620.0,"{avg_rad=7.614306226583499, cf_cvg=6.877376686455578}","{""geodesic"":true,""type"":""Point"",""coordinates"":[87.21293935000179,24.829434184951353]}"
3485,520.0,"{avg_rad=7.813002445071412, cf_cvg=10.73199506410375}","{""geodesic"":true,""type"":""Point"",""coordinates"":[86.86708799999418,24.124257527697587]}"
3483,520.0,"{avg_rad=4.17986763253255, cf_cvg=7.478548338520229}","{""geodesic"":true,""type"":""Point"",""coordinates"":[86.6380175999955,24.281462902645426]}"
1997,2210.0,"{avg_rad=2.7270276644946305, cf_cvg=8.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[86.73234064999941,25.247150823551078]}"
1871,2110.0,"{avg_rad=4.37083787100424, cf_cvg=6.847129393753183}","{""geodesic"":true,""type"":""Point"",""coordinates"":[86.46733770000192,25.512155536754943]}"
3056,3610.0,"{avg_rad=4.4292931553593045, cf_cvg=7.758247519243719}","{""geodesic"":true,""type"":""Point"",""coordinates"":[86.22030095001008,24.932739605146466]}"
2298,2510.0,"{avg_rad=6.095144852669685, cf_cvg=7.285108473154894}","{""geodesic"":true,""type"":""Point"",""coordinates"":[86.09902840000343,25.17079287427841]}"
1701,2010.0,"{avg_rad=3.815839880431572, cf_cvg=7.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.93733164999495,25.49867946185929]}"
2468,2710.0,"{avg_rad=4.081751460188408, cf_cvg=5.252748674509855}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.52859820000226,25.37740699996206]}"
3064,3710.0,"{avg_rad=5.299613420440107, cf_cvg=5.8740629254313905}","{""geodesic"":true,""type"":""Point"",""coordinates"":[84.98960899999567,25.215710201392948]}"
2470,2710.0,"{avg_rad=2.9068663249242506, cf_cvg=6.110005655307162}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.2007131499901,25.148336463617774]}"
2471,2710.0,"{avg_rad=1.9867491767698873, cf_cvg=7.661038502362139}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.44325825000705,25.13935243241083]}"
3039,3510.0,"{avg_rad=4.145544923149683, cf_cvg=7.505260032806149}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.53308980000034,24.88782526899716]}"
2833,320.0,"{avg_rad=3.441629860294892, cf_cvg=6.443304208693422}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.59148030000236,24.470108507360482]}"
1051,1520.0,"{avg_rad=4.994511306155277, cf_cvg=8.30420225531996}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.42080040000845,24.30392057958167]}"
2836,320.0,"{avg_rad=12.933918587115214, cf_cvg=7.061235623267624}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.55105610000166,24.393752726471106]}"
2832,320.0,"{avg_rad=4.367330715017764, cf_cvg=7.758382993475912}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.68580335000405,24.47909183378617]}"
4301,920.0,"{avg_rad=6.546768758192583, cf_cvg=9.374209602125562}","{""geodesic"":true,""type"":""Point"",""coordinates"":[86.14843574999944,23.863746124873565]}"
894,1419.0,"{avg_rad=4.9579658631721415, cf_cvg=10.467049592767445}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.97326425000594,23.369672626210175]}"
1194,1620.0,"{avg_rad=4.177879071228211, cf_cvg=10.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.7082613,23.540352571235864]}"
51,1020.0,"{avg_rad=5.669193050076794, cf_cvg=9.865769142283286}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.60944660000267,23.80086402418339]}"
53,1020.0,"{avg_rad=5.531295478007032, cf_cvg=9.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.74868545001125,23.74247275797293]}"
1057,1520.0,"{avg_rad=4.1486974388044535, cf_cvg=9.324544820844787}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.4612245500093,23.742473327454373]}"
1061,1520.0,"{avg_rad=4.613298527083184, cf_cvg=8.9396448605168}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.37139299999492,23.70654114563281]}"
1059,1520.0,"{avg_rad=6.015602998874341, cf_cvg=9.312802631016138}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.29952779999954,23.706541764092897]}"
1970,220.0,"{avg_rad=3.8022400731184636, cf_cvg=8.68491851418042}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.0075752999907,23.69306617297072]}"
1060,1520.0,"{avg_rad=9.990322028956687, cf_cvg=8.422547644942693}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.06596585000908,23.69755752707372]}"
1560,1920.0,"{avg_rad=3.1045720056345445, cf_cvg=9.746032251992116}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.18723839999953,23.329248771845116]}"
1191,1620.0,"{avg_rad=1.760245830182935, cf_cvg=9.19580021960798}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.55554770000445,23.607726478463963]}"
1561,1920.0,"{avg_rad=3.9321832529297334, cf_cvg=8.3086421364302}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.05698265000005,23.311282023551236]}"
1708,2020.0,"{avg_rad=7.702591308100724, cf_cvg=10.677217465376199}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.27706994999814,23.06873595409445]}"
2131,2320.0,"{avg_rad=9.983776226945405, cf_cvg=10.127917186305828}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.61842970000146,22.67796991067835]}"
2221,2420.0,"{avg_rad=3.7118979757017425, cf_cvg=11.578600247696002}","{""geodesic"":true,""type"":""Point"",""coordinates"":[86.07207894999947,22.911531818583583]}"
2226,2420.0,"{avg_rad=2.615369181514516, cf_cvg=10.57777091764706}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.93284009999434,22.70941115669071]}"
481,1220.0,"{avg_rad=6.267233297356759, cf_cvg=10.444032125490251}","{""geodesic"":true,""type"":""Point"",""coordinates"":[86.34606510000175,22.65551225533308]}"
483,1220.0,"{avg_rad=5.24007683032202, cf_cvg=9.27814601172457}","{""geodesic"":true,""type"":""Point"",""coordinates"":[86.45386290000117,22.606104709737014]}"
890,1419.0,"{avg_rad=10.284480997581573, cf_cvg=10.779241421021483}","{""geodesic"":true,""type"":""Point"",""coordinates"":[86.46284609999883,23.60323385138657]}"
59,1020.0,"{avg_rad=12.748151668138878, cf_cvg=9.760917678462828}","{""geodesic"":true,""type"":""Point"",""coordinates"":[86.29216620000318,23.639166450389343]}"
4302,920.0,"{avg_rad=4.840780285826203, cf_cvg=9.255821113725274}","{""geodesic"":true,""type"":""Point"",""coordinates"":[86.27419989999937,23.742473212145725]}"
4300,920.0,"{avg_rad=5.091207599862522, cf_cvg=9.352354384313541}","{""geodesic"":true,""type"":""Point"",""coordinates"":[86.32809880000346,23.877221084791653]}"
4303,920.0,"{avg_rad=3.727862308776623, cf_cvg=9.071364664383484}","{""geodesic"":true,""type"":""Point"",""coordinates"":[86.51225345000158,23.728999407082796]}"
1450,1820.0,"{avg_rad=5.989251097282272, cf_cvg=10.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[86.8760711499938,23.845778163442723]}"
886,1419.0,"{avg_rad=4.299044308255496, cf_cvg=10.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[86.88505424999647,23.64814964619597]}"
885,1419.0,"{avg_rad=3.563326988839896, cf_cvg=10.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[86.79073115000206,23.657133119611597]}"
883,1419.0,"{avg_rad=7.077468798437333, cf_cvg=9.798591230208615}","{""geodesic"":true,""type"":""Point"",""coordinates"":[86.8176806500024,23.684082569530965]}"
889,1419.0,"{avg_rad=11.19567516349955, cf_cvg=10.085286348947971}","{""geodesic"":true,""type"":""Point"",""coordinates"":[86.65598390000063,23.621200732575442]}"
892,1419.0,"{avg_rad=5.442117641880278, cf_cvg=10.45703491764721}","{""geodesic"":true,""type"":""Point"",""coordinates"":[86.67844179999518,23.499928675909086]}"
891,1419.0,"{avg_rad=4.266766613184418, cf_cvg=10.349616192555263}","{""geodesic"":true,""type"":""Point"",""coordinates"":[86.66047550000691,23.5403525712366]}"
719,1319.0,"{avg_rad=14.018889369819686, cf_cvg=9.6183697566643}","{""geodesic"":true,""type"":""Point"",""coordinates"":[87.13209099999527,23.468487949191843]}"
717,1319.0,"{avg_rad=3.954178676479169, cf_cvg=10.13670462745098}","{""geodesic"":true,""type"":""Point"",""coordinates"":[87.09166679999407,23.571793877635685]}"
4118,819.0,"{avg_rad=3.9681504219890145, cf_cvg=10.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[87.37463610000128,23.80086356913439]}"
4117,819.0,"{avg_rad=10.395587537075937, cf_cvg=10.063448255668034}","{""geodesic"":true,""type"":""Point"",""coordinates"":[87.45099289999041,23.836796624576564]}"
721,1319.0,"{avg_rad=5.664503760990829, cf_cvg=10.133660838283339}","{""geodesic"":true,""type"":""Point"",""coordinates"":[87.28480460000765,23.419079264490342]}"
720,1319.0,"{avg_rad=7.923081657867664, cf_cvg=10.47717415383644}","{""geodesic"":true,""type"":""Point"",""coordinates"":[87.2533635499908,23.441537920066526]}"
4297,919.0,"{avg_rad=3.7466637378709757, cf_cvg=10.216533960784448}","{""geodesic"":true,""type"":""Point"",""coordinates"":[87.52285809998939,23.40111336404843]}"
724,1319.0,"{avg_rad=4.982725594516382, cf_cvg=11.160737443877421}","{""geodesic"":true,""type"":""Point"",""coordinates"":[87.31175404999986,23.086701570471835]}"
1441,1819.0,"{avg_rad=6.304526660281076, cf_cvg=10.248159328744897}","{""geodesic"":true,""type"":""Point"",""coordinates"":[87.30277089999444,22.619579216904395]}"
468,1219.0,"{avg_rad=4.0808918643777545, cf_cvg=10.611560756410075}","{""geodesic"":true,""type"":""Point"",""coordinates"":[87.78786115001266,22.889073174918984]}"
466,1219.0,"{avg_rad=2.5957066365196675, cf_cvg=10.985706679731267}","{""geodesic"":true,""type"":""Point"",""coordinates"":[88.12023779999937,23.041787421012796]}"
470,1219.0,"{avg_rad=3.962351370335841, cf_cvg=11.444170246585655}","{""geodesic"":true,""type"":""Point"",""coordinates"":[88.22803564999529,22.817208618867966]}"
44,1019.0,"{avg_rad=3.907753150131655, cf_cvg=13.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[88.52897125001252,23.091194165228824]}"
43,1019.0,"{avg_rad=5.003166215979576, cf_cvg=12.830210297790344}","{""geodesic"":true,""type"":""Point"",""coordinates"":[88.56939544999463,23.176534133510323]}"
42,1019.0,"{avg_rad=3.3761521400657535, cf_cvg=11.881336892540258}","{""geodesic"":true,""type"":""Point"",""coordinates"":[88.42566500000363,23.252892292557362]}"
39,1019.0,"{avg_rad=6.116992721211789, cf_cvg=12.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[88.3672745000034,23.410096514004522]}"
3937,719.0,"{avg_rad=6.485202667002076, cf_cvg=11.944343102028304}","{""geodesic"":true,""type"":""Point"",""coordinates"":[88.24600195000706,23.94010272919644]}"
3936,719.0,"{avg_rad=5.086630693815131, cf_cvg=11.996400904402696}","{""geodesic"":true,""type"":""Point"",""coordinates"":[88.03938940000877,23.9625603185719]}"
4290,919.0,"{avg_rad=6.2764296307886385, cf_cvg=10.011863453715497}","{""geodesic"":true,""type"":""Point"",""coordinates"":[88.12922095000678,23.648149969632684]}"
4292,919.0,"{avg_rad=3.7802502226087658, cf_cvg=11.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[87.72947064999927,23.490945475720974]}"
4115,819.0,"{avg_rad=7.645890484942372, cf_cvg=10.9689311223193}","{""geodesic"":true,""type"":""Point"",""coordinates"":[87.68006329999578,23.94908582929983]}"
3929,719.0,"{avg_rad=5.567055098044065, cf_cvg=9.992853969000786}","{""geodesic"":true,""type"":""Point"",""coordinates"":[88.05735570000782,24.47010910473867]}"
3677,619.0,"{avg_rad=5.285731542358784, cf_cvg=9.394776400302185}","{""geodesic"":true,""type"":""Point"",""coordinates"":[87.94955789999898,24.824944038476747]}"
4120,820.0,"{avg_rad=7.817069512265441, cf_cvg=9.923050094531622}","{""geodesic"":true,""type"":""Point"",""coordinates"":[87.8417600500083,24.6407897025982]}"
3939,720.0,"{avg_rad=7.316318644799375, cf_cvg=7.865163244396865}","{""geodesic"":true,""type"":""Point"",""coordinates"":[87.63514754999919,25.238169099588962]}"
3479,519.0,"{avg_rad=3.6079209354744304, cf_cvg=10.107952312229408}","{""geodesic"":true,""type"":""Point"",""coordinates"":[88.5199880999963,25.408848835947904]}"
3481,519.0,"{avg_rad=4.5522151700453275, cf_cvg=10.445399878822828}","{""geodesic"":true,""type"":""Point"",""coordinates"":[88.77600795000124,25.238168214374422]}"
3931,719.0,"{avg_rad=7.832196234790507, cf_cvg=11.108461364705944}","{""geodesic"":true,""type"":""Point"",""coordinates"":[88.25947670000389,24.245529708943153]}"
3933,719.0,"{avg_rad=7.870487072652406, cf_cvg=11.20665144916718}","{""geodesic"":true,""type"":""Point"",""coordinates"":[88.26845980000493,24.191629754758996]}"
